시도명,구시군명,읍면동명,구분,선거인수,투표수,더불어민주당,국민의힘,정의당,기본소득당,녹색당,진보당,계,무효투표수,기권수
경기도,화성시,동탄7동,소계,"59,425","26,776","13,529","11,793","1,096",40,38,109,"26,605",171,"32,649"
경기도,화성시,동탄7동,관내사전투표,"6,453","6,447","3,288","2,843",244,13,7,28,"6,423",24,6
경기도,화성시,동탄7동,선거일투표,"52,972","20,329","10,241","8,950",852,27,31,81,"20,182",147,"32,643"
경기도,화성시,동탄8동,소계,"23,075","10,785","5,618","4,558",464,13,22,42,"10,717",68,"12,290"
경기도,화성시,동탄8동,관내사전투표,"3,325","3,319","1,792","1,354",139,2,5,12,"3,304",15,6
경기도,화성시,동탄8동,선거일투표,"19,750","7,466","3,826","3,204",325,11,17,30,"7,413",53,"12,284"
경기도,화성시,잘못 투입·구분된 투표지,,0,201,95,92,4,1,0,2,194,7,-201
경기도,시흥시,,,,,더불어민주당,국민의힘,정의당,기본소득당,녹색당,진보당,,,
경기도,시흥시,합계,,"431,352","195,099","97,864","87,278","6,284",451,365,556,"192,798","2,301","236,253"
경기도,시흥시,거소투표,,513,480,204,211,18,6,5,4,448,32,33
경기도,시흥시,관외사전투표,,"18,625","18,606","9,311","8,176",657,70,66,83,"18,363",243,19
경기도,시흥시,대야동,소계,"37,027","17,899","8,498","8,378",599,37,40,44,"17,596",303,"19,128"
경기도,시흥시,대야동,관내사전투표,"4,883","4,880","2,432","2,205",145,8,6,15,"4,811",69,3
경기도,시흥시,대야동,선거일투표,"32,144","13,019","6,066","6,173",454,29,34,29,"12,785",234,"19,125"
경기도,시흥시,신천동,소계,"30,640","12,324","5,672","5,909",382,32,23,34,"12,052",272,"18,316"
경기도,시흥시,신천동,관내사전투표,"3,250","3,249","1,626","1,480",73,9,5,9,"3,202",47,1
경기도,시흥시,신천동,선거일투표,"27,390","9,075","4,046","4,429",309,23,18,25,"8,850",225,"18,315"
경기도,시흥시,신현동,소계,"8,621","4,378","1,840","2,364",102,10,13,7,"4,336",42,"4,243"
경기도,시흥시,신현동,관내사전투표,"1,652","1,652",765,810,43,6,7,4,"1,635",17,0
경기도,시흥시,신현동,선거일투표,"6,969","2,726","1,075","1,554",59,4,6,3,"2,701",25,"4,243"
경기도,시흥시,은행동,소계,"42,284","20,806","10,882","8,625",841,48,45,50,"20,491",315,"21,478"
경기도,시흥시,은행동,관내사전투표,"5,527","5,523","3,002","2,256",172,13,13,18,"5,474",49,4
경기도,시흥시,은행동,선거일투표,"36,757","15,283","7,880","6,369",669,35,32,32,"15,017",266,"21,474"
경기도,시흥시,매화동,소계,"10,167","4,491","2,117","2,202",102,6,8,12,"4,447",44,"5,676"
경기도,시흥시,매화동,관내사전투표,"1,722","1,722",849,803,46,3,1,2,"1,704",18,0
경기도,시흥시,매화동,선거일투표,"8,445","2,769","1,268","1,399",56,3,7,10,"2,743",26,"5,676"
경기도,시흥시,목감동,소계,"31,949","15,313","7,661","6,948",494,27,26,29,"15,185",128,"16,636"
경기도,시흥시,목감동,관내사전투표,"4,475","4,474","2,332","1,939",140,7,3,9,"4,430",44,1
경기도,시흥시,목감동,선거일투표,"27,474","10,839","5,329","5,009",354,20,23,20,"10,755",84,"16,635"
경기도,시흥시,군자동,소계,"18,025","7,186","3,359","3,486",171,15,15,32,"7,078",108,"10,839"
경기도,시흥시,군자동,관내사전투표,"2,199","2,198","1,077","1,047",42,3,1,5,"2,175",23,1
경기도,시흥시,군자동,선거일투표,"15,826","4,988","2,282","2,439",129,12,14,27,"4,903",85,"10,838"
경기도,시흥시,정왕본동,소계,"19,719","5,307","2,594","2,467",138,17,8,15,"5,239",68,"14,412"
경기도,시흥시,정왕본동,관내사전투표,"1,649","1,646",857,715,37,5,1,8,"1,623",23,3
경기도,시흥시,정왕본동,선거일투표,"18,070","3,661","1,737","1,752",101,12,7,7,"3,616",45,"14,409"
경기도,시흥시,정왕1동,소계,"21,201","6,115","3,184","2,678",157,16,4,16,"6,055",60,"15,086"
경기도,시흥시,정왕1동,관내사전투표,"2,032","2,032","1,157",799,47,7,0,8,"2,018",14,0
경기도,시흥시,정왕1동,선거일투표,"19,169","4,083","2,027","1,879",110,9,4,8,"4,037",46,"15,086"
경기도,시흥시,정왕2동,소계,"26,229","9,318","5,033","3,894",243,19,12,34,"9,235",83,"16,911"
경기도,시흥시,정왕2동,관내사전투표,"2,673","2,673","1,489","1,095",60,3,3,8,"2,658",15,0
경기도,시흥시,정왕2동,선거일투표,"23,556","6,645","3,544","2,799",183,16,9,26,"6,577",68,"16,911"
경기도,시흥시,정왕3동,소계,"19,760","7,495","3,925","3,257",182,19,6,21,"7,410",85,"12,265"
경기도,시흥시,정왕3동,관내사전투표,"2,659","2,658","1,424","1,124",66,8,3,9,"2,634",24,1
경기도,시흥시,정왕3동,선거일투표,"17,101","4,837","2,501","2,133",116,11,3,12,"4,776",61,"12,264"
경기도,시흥시,정왕4동,소계,"16,464","7,457","3,928","3,148",266,17,8,22,"7,389",68,"9,007"
경기도,시흥시,정왕4동,관내사전투표,"2,599","2,599","1,443","1,031",93,6,3,7,"2,583",16,0
경기도,시흥시,정왕4동,선거일투표,"13,865","4,858","2,485","2,117",173,11,5,15,"4,806",52,"9,007"
경기도,시흥시,배곧1동,소계,"25,129","11,246","6,128","4,594",387,19,7,31,"11,166",80,"13,883"
경기도,시흥시,배곧1동,관내사전투표,"3,321","3,320","1,906","1,282",95,6,4,10,"3,303",17,1
경기도,시흥시,배곧1동,선거일투표,"21,808","7,926","4,222","3,312",292,13,3,21,"7,863",63,"13,882"
경기도,시흥시,배곧2동,소계,"26,258","10,657","5,497","4,618",407,23,14,25,"10,584",73,"15,601"
경기도,시흥시,배곧2동,관내사전투표,"2,379","2,379","1,316",937,97,4,4,10,"2,368",11,0
경기도,시흥시,배곧2동,선거일투표,"23,879","8,278","4,181","3,681",310,19,10,15,"8,216",62,"15,601"
경기도,시흥시,과림동,소계,"1,668",902,265,602,15,2,2,2,888,14,766
경기도,시흥시,과림동,관내사전투표,390,388,123,251,9,1,0,1,385,3,2
경기도,시흥시,과림동,선거일투표,"1,278",514,142,351,6,1,2,1,503,11,764
경기도,시흥시,연성동,소계,"19,200","9,330","4,843","4,035",299,22,25,37,"9,261",69,"9,870"
경기도,시흥시,연성동,관내사전투표,"2,337","2,334","1,309",902,91,8,5,15,"2,330",4,3
경기도,시흥시,연성동,선거일투표,"16,863","6,996","3,534","3,133",208,14,20,22,"6,931",65,"9,867"
경기도,시흥시,능곡동,소계,"19,331","9,194","4,431","4,303",326,17,18,23,"9,118",76,"10,137"
경기도,시흥시,능곡동,관내사전투표,"2,819","2,818","1,441","1,246",94,5,6,7,"2,799",19,1
경기도,시흥시,능곡동,선거일투표,"16,512","6,376","2,990","3,057",232,12,12,16,"6,319",57,"10,136"
경기도,시흥시,월곶동,소계,"13,572","5,547","2,707","2,628",133,14,4,10,"5,496",51,"8,025"
경기도,시흥시,월곶동,관내사전투표,"2,113","2,111","1,073",953,61,6,2,3,"2,098",13,2
경기도,시흥시,월곶동,선거일투표,"11,459","3,436","1,634","1,675",72,8,2,7,"3,398",38,"8,023"
경기도,시흥시,장곡동,소계,"24,970","11,023","5,770","4,746",364,15,16,25,"10,936",87,"13,947"
경기도,시흥시,장곡동,관내사전투표,"3,642","3,640","2,039","1,470",86,4,3,10,"3,612",28,2
경기도,시흥시,장곡동,선거일투표,"21,328","7,383","3,731","3,276",278,11,13,15,"7,324",59,"13,945"
경기도,시흥시,잘못 투입·구분된 투표지,,0,25,15,9,1,0,0,0,25,0,-25
경기도,군포시,,,,,더불어민주당,국민의힘,정의당,기본소득당,녹색당,진보당,,,
경기도,군포시,합계,,"231,192","128,232","60,471","61,203","4,557",278,323,335,"127,167","1,065","102,960"
경기도,군포시,거소투표,,259,244,106,108,7,1,2,2,226,18,15
경기도,군포시,관외사전투표,,"14,495","14,490","7,364","6,320",521,42,45,53,"14,345",145,5
경기도,군포시,군포1동,소계,"27,431","12,014","5,505","6,024",315,20,30,21,"11,915",99,"15,417"
경기도,군포시,군포1동,관내사전투표,"2,715","2,714","1,267","1,350",63,1,3,4,"2,688",26,1
경기도,군포시,군포1동,선거일투표,"24,716","9,300","4,238","4,674",252,19,27,17,"9,227",73,"15,416"
경기도,군포시,군포2동,소계,"34,403","18,489","8,941","8,662",632,32,34,48,"18,349",140,"15,914"
경기도,군포시,군포2동,관내사전투표,"5,238","5,222","2,665","2,332",148,8,9,16,"5,178",44,16
경기도,군포시,군포2동,선거일투표,"29,165","13,267","6,276","6,330",484,24,25,32,"13,171",96,"15,898"
경기도,군포시,산본1동,소계,"14,186","6,553","2,900","3,343",183,17,22,11,"6,476",77,"7,633"
경기도,군포시,산본1동,관내사전투표,"2,080","2,078",985,"1,005",54,4,3,3,"2,054",24,2
경기도,군포시,산본1동,선거일투표,"12,106","4,475","1,915","2,338",129,13,19,8,"4,422",53,"7,631"
경기도,군포시,산본2동,소계,"20,774","12,003","5,149","6,218",470,15,35,34,"11,921",82,"8,771"
경기도,군포시,산본2동,관내사전투표,"3,242","3,242","1,491","1,591",115,4,11,10,"3,222",20,0
경기도,군포시,산본2동,선거일투표,"17,532","8,761","3,658","4,627",355,11,24,24,"8,699",62,"8,771"
경기도,군포시,금정동,소계,"15,803","6,954","3,172","3,451",200,25,13,10,"6,871",83,"8,849"
경기도,군포시,금정동,관내사전투표,"2,170","2,156","1,036","1,025",57,4,7,3,"2,132",24,14
경기도,군포시,금정동,선거일투표,"13,633","4,798","2,136","2,426",143,21,6,7,"4,739",59,"8,835"
경기도,군포시,재궁동,소계,"15,571","7,886","3,597","3,866",291,16,15,21,"7,806",80,"7,685"
경기도,군포시,재궁동,관내사전투표,"2,107","2,106","1,032",959,81,4,5,6,"2,087",19,1
경기도,군포시,재궁동,선거일투표,"13,464","5,780","2,565","2,907",210,12,10,15,"5,719",61,"7,684"
경기도,군포시,오금동,소계,"16,983","9,633","4,699","4,469",343,24,21,18,"9,574",59,"7,350"
경기도,군포시,오금동,관내사전투표,"2,723","2,723","1,377","1,208",107,8,7,6,"2,713",10,0
경기도,군포시,오금동,선거일투표,"14,260","6,910","3,322","3,261",236,16,14,12,"6,861",49,"7,350"
경기도,군포시,수리동,소계,"13,176","7,536","3,497","3,611",296,16,17,29,"7,466",70,"5,640"
경기도,군포시,수리동,관내사전투표,"2,186","2,185","1,078",998,79,2,5,9,"2,171",14,1
경기도,군포시,수리동,선거일투표,"10,990","5,351","2,419","2,613",217,14,12,20,"5,295",56,"5,639"
경기도,군포시,궁내동,소계,"15,170","8,893","4,159","4,260",361,13,26,27,"8,846",47,"6,277"
경기도,군포시,궁내동,관내사전투표,"2,849","2,847","1,442","1,267",98,7,10,11,"2,835",12,2
경기도,군포시,궁내동,선거일투표,"12,321","6,046","2,717","2,993",263,6,16,16,"6,011",35,"6,275"
경기도,군포시,광정동,소계,"19,492","10,825","4,975","5,255",435,27,23,25,"10,740",85,"8,667"
경기도,군포시,광정동,관내사전투표,"2,764","2,764","1,450","1,185",86,5,11,10,"2,747",17,0
경기도,군포시,광정동,선거일투표,"16,728","8,061","3,525","4,070",349,22,12,15,"7,993",68,"8,667"
경기도,군포시,대야동,소계,"7,957","4,555","2,254","2,046",187,10,17,13,"4,527",28,"3,402"
경기도,군포시,대야동,관내사전투표,"1,932","1,931",986,835,71,7,4,10,"1,913",18,1
경기도,군포시,대야동,선거일투표,"6,025","2,624","1,268","1,211",116,3,13,3,"2,614",10,"3,401"
경기도,군포시,송부동,소계,"15,492","8,102","4,128","3,542",316,20,23,23,"8,052",50,"7,390"
경기도,군포시,송부동,관내사전투표,"2,192","2,191","1,155",928,82,4,7,6,"2,182",9,1
경기도,군포시,송부동,선거일투표,"13,300","5,911","2,973","2,614",234,16,16,17,"5,870",41,"7,389"
경기도,군포시,잘못 투입·구분된 투표지,,0,55,25,28,0,0,0,0,53,2,-55
경기도,하남시,,,,,더불어민주당,국민의힘,정의당,기본소득당,녹색당,진보당,,,
경기도,하남시,합계,,"266,856","139,686","61,355","71,756","4,404",229,236,345,"138,325","1,361","127,170"
경기도,하남시,거소투표,,319,296,105,152,9,1,5,0,272,24,23
경기도,하남시,관외사전투표,,"19,668","19,660","9,322","9,340",632,44,47,51,"19,436",224,8
경기도,하남시,천현동,소계,"6,097","2,790",933,"1,711",61,8,4,11,"2,728",62,"3,307"
경기도,하남시,천현동,관내사전투표,924,924,336,552,17,2,2,4,913,11,0
경기도,하남시,천현동,선거일투표,"5,173","1,866",597,"1,159",44,6,2,7,"1,815",51,"3,307"
경기도,하남시,신장1동,소계,"6,559","3,095","1,284","1,688",68,5,4,9,"3,058",37,"3,464"
경기도,하남시,신장1동,관내사전투표,"1,719","1,718",730,921,38,4,2,6,"1,701",17,1
경기도,하남시,신장1동,선거일투표,"4,840","1,377",554,767,30,1,2,3,"1,357",20,"3,463"
경기도,하남시,신장2동,소계,"36,734","18,929","7,517","10,552",504,41,26,50,"18,690",239,"17,805"
경기도,하남시,신장2동,관내사전투표,"5,199","5,193","2,197","2,790",119,10,5,19,"5,140",53,6
경기도,하남시,신장2동,선거일투표,"31,535","13,736","5,320","7,762",385,31,21,31,"13,550",186,"17,799"
경기도,하남시,덕풍1동,소계,"12,963","6,382","2,654","3,504",150,4,6,17,"6,335",47,"6,581"
경기도,하남시,덕풍1동,관내사전투표,"2,538","2,537","1,112","1,338",61,0,2,7,"2,520",17,1
경기도,하남시,덕풍1동,선거일투표,"10,425","3,845","1,542","2,166",89,4,4,10,"3,815",30,"6,580"
경기도,하남시,덕풍2동,소계,"16,239","7,508","3,133","4,053",195,10,8,19,"7,418",90,"8,731"
경기도,하남시,덕풍2동,관내사전투표,"2,922","2,921","1,259","1,541",71,3,4,7,"2,885",36,1
경기도,하남시,덕풍2동,선거일투표,"13,317","4,587","1,874","2,512",124,7,4,12,"4,533",54,"8,730"
경기도,하남시,덕풍3동,소계,"20,269","9,800","4,170","5,191",285,13,17,31,"9,707",93,"10,469"
경기도,하남시,덕풍3동,관내사전투표,"3,070","3,070","1,391","1,559",86,3,1,14,"3,054",16,0
경기도,하남시,덕풍3동,선거일투표,"17,199","6,730","2,779","3,632",199,10,16,17,"6,653",77,"10,469"
경기도,하남시,풍산동,소계,"20,021","9,360","4,307","4,630",327,14,22,18,"9,318",42,"10,661"
경기도,하남시,풍산동,관내사전투표,"2,120","2,118","1,017","1,003",73,6,6,3,"2,108",10,2
경기도,하남시,풍산동,선거일투표,"17,901","7,242","3,290","3,627",254,8,16,15,"7,210",32,"10,659"
경기도,하남시,미사1동,소계,"40,658","16,557","7,991","7,771",574,27,30,45,"16,438",119,"24,101"
경기도,하남시,미사1동,관내사전투표,"4,200","4,199","2,177","1,847",122,3,10,12,"4,171",28,1
경기도,하남시,미사1동,선거일투표,"36,458","12,358","5,814","5,924",452,24,20,33,"12,267",91,"24,100"
경기도,하남시,미사2동,소계,"35,157","18,530","8,592","9,023",679,22,29,30,"18,375",155,"16,627"
경기도,하남시,미사2동,관내사전투표,"6,344","6,343","3,024","3,055",180,9,9,12,"6,289",54,1
경기도,하남시,미사2동,선거일투표,"28,813","12,187","5,568","5,968",499,13,20,18,"12,086",101,"16,626"
경기도,하남시,감북동,소계,"2,468","1,221",421,752,21,5,3,5,"1,207",14,"1,247"
경기도,하남시,감북동,관내사전투표,509,509,196,294,7,3,1,1,502,7,0
경기도,하남시,감북동,선거일투표,"1,959",712,225,458,14,2,2,4,705,7,"1,247"
경기도,하남시,감일동,소계,"22,460","11,395","5,619","5,177",438,18,17,32,"11,301",94,"11,065"
경기도,하남시,감일동,관내사전투표,"3,778","3,777","1,943","1,665",119,7,5,9,"3,748",29,1
경기도,하남시,감일동,선거일투표,"18,682","7,618","3,676","3,512",319,11,12,23,"7,553",65,"11,064"
경기도,하남시,위례동,소계,"21,010","11,078","4,316","6,242",401,12,18,21,"11,010",68,"9,932"
경기도,하남시,위례동,관내사전투표,"3,039","3,036","1,202","1,731",78,1,3,6,"3,021",15,3
경기도,하남시,위례동,선거일투표,"17,971","8,042","3,114","4,511",323,11,15,15,"7,989",53,"9,929"
경기도,하남시,춘궁동,소계,"3,321","1,738",501,"1,155",42,2,0,4,"1,704",34,"1,583"
경기도,하남시,춘궁동,관내사전투표,790,790,251,493,22,2,0,4,772,18,0
경기도,하남시,춘궁동,선거일투표,"2,531",948,250,662,20,0,0,0,932,16,"1,583"
경기도,하남시,초이동,소계,"2,913","1,317",477,800,17,3,0,1,"1,298",19,"1,596"
경기도,하남시,초이동,관내사전투표,467,467,175,280,5,0,0,1,461,6,0
경기도,하남시,초이동,선거일투표,"2,446",850,302,520,12,3,0,0,837,13,"1,596"
경기도,하남시,잘못 투입·구분된 투표지,,0,30,13,15,1,0,0,1,30,0,-30
경기도,파주시,,,,,더불어민주당,국민의힘,정의당,기본소득당,녹색당,진보당,,,
경기도,파주시,합계,,"403,729","187,089","85,979","88,778","7,050",462,485,757,"183,511","3,578","216,640"
경기도,파주시,거소투표,,"1,069",995,388,464,26,11,6,4,899,96,74
경기도,파주시,관외사전투표,,"21,770","21,758","10,569","9,702",883,82,73,123,"21,432",326,12
경기도,파주시,문산읍,소계,"37,966","15,393","6,552","7,876",449,36,35,54,"15,002",391,"22,573"
경기도,파주시,문산읍,관내사전투표,"4,418","4,417","2,083","2,105",133,9,10,20,"4,360",57,1
경기도,파주시,문산읍,선거일투표,"33,548","10,976","4,469","5,771",316,27,25,34,"10,642",334,"22,572"
경기도,파주시,조리읍,소계,"24,689","11,357","4,708","6,088",354,21,22,30,"11,223",134,"13,332"
경기도,파주시,조리읍,관내사전투표,"2,793","2,792","1,223","1,453",75,4,4,7,"2,766",26,1
경기도,파주시,조리읍,선거일투표,"21,896","8,565","3,485","4,635",279,17,18,23,"8,457",108,"13,331"
경기도,파주시,법원읍,소계,"9,191","4,187","1,389","2,494",112,9,8,14,"4,026",161,"5,004"
